ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
ABTA AST CS CYTK1 GAPD GLYCK MALS MCITS ORNDC P5CD PGI SERAT SUCOAS,13,0.22657625,0.71913934,0.78480436497647,1.0216787054925
ABTA AST CS CYTK1 FALDM GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS,13,0.22667342,0.71904247,0.784781647535031,1.02160988872507
ABTA AST CS CYTK1 GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS,12,0.22667516,0.71904074,0.784781226138762,1.02160865987312
ABTA AST CS GLYCK MALS MCITS ORNCD PGK PPKr SERAT SUCOAS TALA,12,0.24326165,0.71851812,0.62580723266491,1.05459289322637
ABTA AST CS FALDM GAPD GLYCK MALS MCITS ORNDC P5CD PGI SERAT SUCOAS,13,0.22750113,0.71821738,0.784587619410945,1.02102586858027
ABTA AST CS GAPD GLYCK MALS MCITS ORNDC P5CD PGI SERAT SUCOAS,12,0.22750288,0.71821563,0.784587210500368,1.021024638917
ABTA AST CS GLYCK MALS MCITS ORNCD SERAT TALA TPI,10,0.24364381,0.71816231,0.638307207558444,1.05027036911929
ABTA AST CS FALDM GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS URIDK2r,13,0.22758458,0.71813419,0.784568049381904,1.02096719362228
ABTA AST CS GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS URIDK2r,12,0.22758633,0.71813244,0.784567640771746,1.02096596464819
ABTA ADNK1 AST CS GLYCK MALS MCITS PGI PGK PROD2 SERAT SUCOAS,12,0.2276006,0.71811822,0.784564320129209,1.02095592571586
ABTA ADNK1 AST CS GLYCK MALS MCITS P5CD PGI PGK SERAT SUCOAS,12,0.2276006,0.71811822,0.784564320129209,1.02095592571586
ABTA AST CS FALDM GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS,12,0.22760085,0.71811797,0.784564249210844,1.02095575390229
ABTA AST CS GLYCK MALS MCITS PGI PGK PROD2 SERAT SUCOAS,11,0.2276026,0.71811622,0.784563840659114,1.02095452506262
ABTA AST CS GLYCK MALS MCITS P5CD PGI PGK SERAT SUCOAS,11,0.2276026,0.71811622,0.784563840659114,1.02095452506262
ABTA AST CS GAPD GLYCK MALS MCITS P5CD PGI SERAT SUCOAS,11,0.2276026,0.71811622,0.784563840659114,1.02095452506262
ABTA AST CS GLYCK MALS MCITS ORNCD PGK PPKr SERAT TALA,11,0.24539992,0.71652734,0.621993519802288,1.05439187562349
ABTA AKGDa AST CBMKr CS GALUi GAPD GLYCK MALS MCITS ORNCD SERAT TALA,13,0.24586925,0.71609038,0.636653668565711,1.04930133292353
ABTA ADNK1 AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK PPCSCT SERAT SUCOAS TALA,14,0.24625674,0.71572962,0.624950407448746,1.05285369449559
ABTA AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK PPCSCT SERAT SUCOAS TALA,13,0.24625864,0.71572785,0.624949687044483,1.05285266433881
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK PPCSCT SERAT SUCOAS TALA,14,0.24700714,0.71503098,0.635114555797861,1.0490421095659
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS ORNCD PGK PPCSCT SERAT SUCOAS TALA,14,0.24700714,0.71503098,0.635114555797861,1.0490421095659
ABTA ADNK1 AST CS GLYCK MALS MCITS ORNCD PGK PPCSCT SERAT SUCOAS TALA,13,0.24701103,0.71502736,0.611714464734632,1.05668824044118
ABTA AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK PPCSCT SERAT SUCOAS TALA,13,0.24701294,0.71502558,0.635112273875207,1.04903899867598
ABTA AST CS GLYCK HEPCT MALS MCITS ORNCD PGK PPCSCT SERAT SUCOAS TALA,13,0.24701294,0.71502558,0.635112273875207,1.04903899867598
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD PPCSCT SERAT SUCOAS TALA,13,0.24701294,0.71502558,0.635112273875207,1.04903899867598
ABTA ADNK1 AKGDa AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT TALA,13,0.24706164,0.71498024,0.625406841790575,1.05217009923641
ABTA AKGDa AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT TALA,12,0.24706355,0.71497846,0.625406135385005,1.05216906591069
ABTA AST CS G3PD2 GAPD GLYCK MALS MCITS ORNDC P5CD PGI SERAT,12,0.23089142,0.7148378,0.699577922817574,1.0443547866103
ABTA AST CS G3PD2 GAPD GLYCK MALS MICITDr PGI PROD2 SERAT,11,0.23098512,0.71474439,0.699550429915139,1.04429434670905
ABTA AST CS G3PD2 GAPD GLYCK MALS MICITDr P5CD PGI SERAT,11,0.23098512,0.71474439,0.699550429915139,1.04429434670905
ABTA AST CS G3PD2 GAPD GLYCK MALS MCITS PGI PROD2 SERAT,11,0.23098512,0.71474439,0.699550429915139,1.04429434670905
ABTA AST CS G3PD2 GAPD GLYCK MALS MCITS P5CD PGI SERAT,11,0.23098512,0.71474439,0.699550429915139,1.04429434670905
ABTA AKGDa AST CS GAPD GLYCK MALS MCITS ORNCD ORNDC SERAT TALA,12,0.24772733,0.71436047,0.611774566819091,1.05619740154162
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr ORNCD PDHcr PGK SERAT TALA,13,0.24781697,0.71427701,0.635895394895676,1.0482517330284
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS ORNCD PDHcr PGK SERAT TALA,13,0.24781697,0.71427701,0.635895394895676,1.0482517330284
ABTA ADNK1 AKGDa AST CS GLYCK MALS MCITS ORNCD PGK SERAT TALA,12,0.24782088,0.71427337,0.611743328487898,1.05614633745793
ABTA AST CS GLYCK HEPCT MALS MICITDr ORNCD PDHcr PGK SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA AST CS GLYCK HEPCT MALS MCITS ORNCD PDHcr PGK SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA AST CS GAPD GLYCK HEPCT MALS MICITDr ORNCD PDHcr SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD PDHcr SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA ALATRS AST CS GLYCK MALS MICITDr ORNCD PDHcr PGK SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA ALATRS AST CS GLYCK MALS MCITS ORNCD PDHcr PGK SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA ALATRS AST CS GAPD GLYCK MALS MICITDr ORNCD PDHcr SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA ALATRS AST CS GAPD GLYCK MALS MCITS ORNCD PDHcr SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA AKGDa AST CS GALUi GAPD GLYCK MALS MCITS ORNCD SERAT TALA,12,0.2478228,0.71427158,0.635893105880492,1.04824862889301
ABTA AST CBMKr CS GALUi GAPD GLYCK MALS MCITS ORNCD SERAT TALA,12,0.24783501,0.71426021,0.63704841378141,1.04786480068822
ABTA ADNK1 AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT TALA,12,0.24910288,0.7130798,0.61935056712311,1.05281252689914
ABTA AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT TALA,11,0.24910491,0.71307791,0.619350016023369,1.05281138762369
ABTA AST CS GAPD GLYCK MALS MCITS ORNCD ORNDC SERAT TALA,11,0.24981098,0.71242054,0.601062171086315,1.05837433508864
ABTA APATr AST CS FALDM GAPD GLUR GLYCK MALS MCITS ORNCD PPCSCT SERAT SUCOAS URIDK2r,15,0.2498461,0.71238785,0.583592779715193,1.06414474393334
ABTA APATr AST CS GAPD GLUR GLYCK MALS MCITS ORNCD PPCSCT SERAT SUCOAS URIDK2r,14,0.24984773,0.71238633,0.583592374443426,1.06414383761373
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK PPCSCT SERAT SUCOAS,13,0.24985722,0.71237749,0.585538852949697,1.06349031229609
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS ORNCD PGK PPCSCT SERAT SUCOAS,13,0.24985722,0.71237749,0.585538852949697,1.06349031229609
ABTA ADNK1 APATr AST CS GLUR GLYCK MALS MCITS ORNCD PC PGK PPCSCT SERAT SUCOAS,15,0.24986103,0.71237395,0.583588925411858,1.06413648394526
ABTA ALATA_L APATr AST CS FALDM GAPD GLYCK MALS MCITS ORNCD PPCSCT SERAT SUCOAS,14,0.24986126,0.71237373,0.58358882845624,1.0641363708824
ABTA AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK PPCSCT SERAT SUCOAS,12,0.2498629,0.71237221,0.585535587716304,1.06348776327975
ABTA AST CS GLYCK HEPCT MALS MCITS ORNCD PGK PPCSCT SERAT SUCOAS,12,0.2498629,0.71237221,0.585535587716304,1.06348776327975
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD PPCSCT SERAT SUCOAS,12,0.2498629,0.71237221,0.585535587716304,1.06348776327975
ABTA ALATRS AST CS GAPD GLYCK MALS MCITS ORNCD PPCSCT SERAT SUCOAS,12,0.2498629,0.71237221,0.585535587716304,1.06348776327975
ABTA ADPT AST CS GLYCK MALS MCITS ORNCD PGK PGMT SERAT TALA,12,0.24990635,0.71233175,0.636423084087299,1.04671163473907
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK SERAT TALA,12,0.24990635,0.71233175,0.636423084087299,1.04671163473907
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS ORNCD PGK SERAT TALA,12,0.24990635,0.71233175,0.636423084087299,1.04671163473907
ABTA ADPT ALATRS AST CS GLYCK MALS MCITS ORNCD PGK SERAT TALA,12,0.24990635,0.71233175,0.636423084087299,1.04671163473907
ABTA ADNK1 AST CS GLUR GLYCK MALS MCITS ORNCD PGK SERAT TALA,12,0.24991052,0.71232787,0.601130556648836,1.0582877697695
ABTA AST CS GLYCK MALS MCITS ORNCD PGK PGMT SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA AST CS GLYCK HEPCT MALS MICITDr ORNCD PGK SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA AST CS GLYCK HEPCT MALS MCITS ORNCD PGK SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA AST CS GAPD GLYCK HEPCT MALS MICITDr ORNCD SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA AST CS GALUi GAPD GLYCK MALS MCITS ORNCD SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA ALATRS AST CS GLYCK MALS MICITDr ORNCD PGK SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA ALATRS AST CS GLYCK MALS MCITS ORNCD PGK SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA ALATRS AST CS GAPD GLYCK MALS MICITDr ORNCD SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA ALATRS AST CS GAPD GLYCK MALS MCITS ORNCD SERAT TALA,11,0.24991256,0.71232597,0.63642119467705,1.04670821635177
ABTA ADNK1 AKGDa AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT,12,0.25048745,0.71179073,0.584260928042503,1.063513477219
ABTA AKGDa AST CS GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT,11,0.25048933,0.71178899,0.584260455325582,1.06351243590688
ABTA ADNK1 ALATA_L APATr AST GLUR GLYCK ICL MALS MICITDr NDPK3 ORNCD PGI SUCOAS TPI,15,0.20716894,0.71177252,1,0.986805162741562
ABTA ADNK1 ALATA_L APATr AST GLUR GLYCK ICL MALS MCITS NDPK3 ORNCD PGI SUCOAS TPI,15,0.20716894,0.71177252,1,0.986805162741562
ABTA ALATA_L APATr AST GLUR GLYCK ICL MALS MICITDr NDPK3 ORNCD PGI SUCOAS TPI,14,0.20717067,0.71177058,1,0.986803642996574
ABTA ALATA_L APATr AST GLUR GLYCK ICL MALS MCITS NDPK3 ORNCD PGI SUCOAS TPI,14,0.20717067,0.71177058,1,0.986803642996574
ABTA AST CS G3PD2 MALS MCITS ORNCD PGK PPKr SERAT SUCOAS TALA,12,0.25071621,0.71157776,0.572247721836574,1.06737604022564
ABTA AST CS G3PD2 MALS MCITS ORNCD PGK PPKr SERAT SUCOAS,11,0.25093263,0.71137627,0.572178397046251,1.06726247261219
ABTA ADNK1 AST CS G3PD2 GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT,12,0.25112723,0.71119508,0.607587476674672,1.05537751911357
ABTA AST CS G3PD2 GLYCK MALS MCITS NDPK3 ORNCD PGK SERAT,11,0.25112918,0.71119327,0.607586979736883,1.05537643864544
ABTA AKGDa AST CS GAPD GLYCK MALS MCITS ORNCD ORNDC SERAT,11,0.25114272,0.71118066,0.583548071789618,1.06333519063475
ABTA ADPT AST CS GLYCK HEPCT MALS MICITDr ORNCD PDHcr PGK SERAT,12,0.25123096,0.71109852,0.585747194533667,1.06254732065595
ABTA ADPT AST CS GLYCK HEPCT MALS MCITS ORNCD PDHcr PGK SERAT,12,0.25123096,0.71109852,0.585747194533667,1.06254732065595
ABTA ADPT AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD PDHcr SERAT,12,0.25123096,0.71109852,0.585747194533667,1.06254732065595
ABTA ADNK1 AKGDa AST CS GLYCK MALS MCITS ORNCD PC PGK SERAT,12,0.25123481,0.71109493,0.583524193960224,1.06328491730498
ABTA AST CS GLYCK HEPCT MALS MICITDr ORNCD PDHcr PGK SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA AST CS GLYCK HEPCT MALS MCITS ORNCD PDHcr PGK SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA AST CS GAPD GLYCK HEPCT MALS MICITDr ORNCD PDHcr SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA AST CS GAPD GLYCK HEPCT MALS MCITS ORNCD PDHcr SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA ALATRS AST CS GLYCK MALS MICITDr ORNCD PDHcr PGK SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA ALATRS AST CS GLYCK MALS MCITS ORNCD PDHcr PGK SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA ALATRS AST CS GAPD GLYCK MALS MICITDr ORNCD PDHcr SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA ALATRS AST CS GAPD GLYCK MALS MCITS ORNCD PDHcr SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA AKGDa AST CS GALUi GAPD GLYCK MALS MCITS ORNCD SERAT,11,0.2512367,0.71109317,0.585743921966815,1.06254478105649
ABTA ADNK1 ALATA_L AST GLUR GLYCK ICL MALS MICITDr NDPK3 ORNCD PGI SUCOAS TPI,14,0.20777542,0.71108975,1,0.98627417944834
ABTA ADNK1 ALATA_L AST GLUR GLYCK ICL MALS MCITS NDPK3 ORNCD PGI SUCOAS TPI,14,0.20777542,0.71108975,1,0.98627417944834
ABTA ALATA_L AST GLUR GLYCK ICL MALS MICITDr NDPK3 ORNCD PGI SUCOAS TPI,13,0.20777716,0.7110878,1,0.986272656116268
ABTA ALATA_L AST GLUR GLYCK ICL MALS MCITS NDPK3 ORNCD PGI SUCOAS TPI,13,0.20777716,0.7110878,1,0.986272656116268
ABTA ADNK1 ALATA_L APATr AST GLUR GLYCK ICL MALS MICITDr ORNCD PGI SUCOAS TPI,14,0.20785428,0.71100097,1,0.986205278994132
ABTA ADNK1 ALATA_L APATr AST GLUR GLYCK ICL MALS MCITS ORNCD PGI SUCOAS TPI,14,0.20785428,0.71100097,1,0.986205278994132
ABTA ALATA_L APATr AST GLUR GLYCK ICL MALS MICITDr ORNCD PGI SUCOAS TPI,13,0.20785602,0.71099902,1,0.986203756387016
ABTA ALATA_L APATr AST GLUR GLYCK ICL MALS MCITS ORNCD PGI SUCOAS TPI,13,0.20785602,0.71099902,1,0.986203756387016
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MCITS ORNCD ORNDC SERAT,12,0.2518075,0.71056174,0.611087398111653,1.05379110141187
ABTA AST CS G3PD2 GALUi GAPD GLYCK MALS MCITS ORNCD ORNDC SERAT,12,0.2518075,0.71056174,0.611087398111653,1.05379110141187
ABTA ADNK1 ALATA_L AST GLUR GLYCK ICL MALS MICITDr ORNCD PGI SUCOAS TPI,13,0.20829964,0.7104996,1,0.985816778602004
ABTA ADNK1 ALATA_L AST GLUR GLYCK ICL MALS MCITS ORNCD PGI SUCOAS TPI,13,0.20829964,0.7104996,1,0.985816778602004
ABTA ALATA_L AST GLUR GLYCK ICL MALS MICITDr ORNCD PGI SUCOAS TPI,12,0.20830138,0.71049763,1,0.985815266244196
ABTA ALATA_L AST GLUR GLYCK ICL MALS MCITS ORNCD PGI SUCOAS TPI,12,0.20830138,0.71049763,1,0.985815266244196
ABTA ADPT AST CS G3PD2 GLYCK HEPCT MALS MICITDr ORNCD PGK SERAT,12,0.25189911,0.71047645,0.611068415446168,1.0537392526214
ABTA ADPT AST CS G3PD2 GLYCK HEPCT MALS MCITS ORNCD PGK SERAT,12,0.25189911,0.71047645,0.611068415446168,1.0537392526214
ABTA ADNK1 AST CS G3PD2 GLYCK MALS MCITS ORNCD PGK SERAT,11,0.25190311,0.71047273,0.604238113614397,1.05599059641712
ABTA AST CS G3PD2 GLYCK HEPCT MALS MICITDr ORNCD PGK SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA AST CS G3PD2 GLYCK HEPCT MALS MCITS ORNCD PGK SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MICITDr ORNCD SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA AST CS G3PD2 GAPD GLYCK HEPCT MALS MCITS ORNCD SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA AST CS G3PD2 GALUi GAPD GLYCK MALS MCITS ORNCD SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA ALATRS AST CS G3PD2 GLYCK MALS MICITDr ORNCD PGK SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA ALATRS AST CS G3PD2 GLYCK MALS MCITS ORNCD PGK SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA ALATRS AST CS G3PD2 GAPD GLYCK MALS MICITDr ORNCD SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA ALATRS AST CS G3PD2 GAPD GLYCK MALS MCITS ORNCD SERAT,11,0.25190507,0.7104709,0.611065271532645,1.05373651034313
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,16,0.2602091,0.71006495,0.216516294011239,1.18664927465566
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,15,0.26021104,0.71006319,0.216515871117536,1.18664840749341
ABTA AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,14,0.26021299,0.71006143,0.216515439909437,1.1866475358654
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,15,0.26022488,0.7100507,0.216512886853863,1.18664219254987
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,14,0.26022683,0.71004894,0.216512494119073,1.1866413065954
ABTA AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,13,0.26022877,0.71004718,0.216512032854784,1.18664045401584
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,15,0.26040274,0.70989011,0.216474527111351,1.18656242861339
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,14,0.26040469,0.70988835,0.216474096530289,1.18656155854529
ABTA AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,13,0.26040664,0.70988659,0.216473665955676,1.18656068849305
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD,14,0.26041855,0.70987584,0.216471100081004,1.18655535096792
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD,13,0.2604205,0.70987408,0.216470707951179,1.18655446659876
ABTA AKGDa ALATA_L APATr AST CBMKr CYTK1 GLUR ICL MALS MCITS ORNCD,12,0.26042245,0.70987232,0.216470277428079,1.18655359667525
ABTA AST CS G3PD2 MALS MCITS ORNCD PGK PPKr SERAT TALA,11,0.25279433,0.70964298,0.571581095193076,1.06629610724981
ABTA AST CS G3PD2 MALS MCITS ORNCD PGK PPKr SERAT,10,0.25301436,0.70943813,0.571510407551571,1.06618313982777
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,15,0.26111536,0.70924671,0.216320748040253,1.18624439355713
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,14,0.26111732,0.70924494,0.216320349795257,1.18624351300333
ABTA AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,13,0.26111928,0.70924317,0.216319913259565,1.18624264686182
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC,14,0.26113125,0.70923236,0.216317311696704,1.18623733348687
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC,13,0.26113321,0.70923059,0.216316913501733,1.1862364530639
ABTA AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD ORNDC,12,0.26113517,0.70922882,0.216316477018396,1.18623558705246
ABTA AST CS GLYCK MALS MCITS ORNCD PGK PPKr SERAT SUCOAS,11,0.25338306,0.70909486,0.585226810347937,1.06137159606981
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD URIDK2r,14,0.26131036,0.70907065,0.21627868102895,1.18615778782578
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD URIDK2r,13,0.26131232,0.70906888,0.216278245128282,1.18615692326493
ABTA AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD URIDK2r,12,0.26131428,0.70906711,0.216277809234153,1.18615605872011
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD,13,0.26132628,0.70905628,0.216275263245625,1.18615071812005
ABTA ADNK1 AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD,12,0.26132824,0.70905451,0.216274827397146,1.18614985368963
ABTA AKGDa ALATA_L APATr AST CBMKr GLUR ICL MALS MCITS ORNCD,11,0.2613302,0.70905274,0.216274391555205,1.18614898927525
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,15,0.2623174,0.70816142,0.216061267761879,1.18571350305067
ABTA ADNK1 AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,14,0.26231938,0.70815964,0.216060856807453,1.18571262614149
ABTA AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,13,0.26232136,0.70815785,0.216060445859232,1.18571175181022
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,14,0.26233344,0.70814694,0.21605781558005,1.18570646144112
ABTA ADNK1 AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,13,0.26233542,0.70814516,0.216057366557669,1.18570559900342
ABTA AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD ORNDC,12,0.2623374,0.70814337,0.216056955660916,1.18570472480563
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,14,0.26241576,0.70807261,0.216040035095453,1.18567037014991
ABTA ADNK1 AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,13,0.26241774,0.70807083,0.216039586348088,1.18566950839353
ABTA AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD URIDK2r,12,0.26241972,0.70806904,0.216039175714386,1.18566863488118
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD,13,0.26243182,0.70805812,0.216036569041056,1.18566332890036
ABTA ADNK1 AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD,12,0.26243379,0.70805633,0.216036128579327,1.185662474249
ABTA AKGDa ALATA_L APATr AST CYTK1 GLUR ICL MALS MCITS ORNCD,11,0.26243577,0.70805455,0.216035679892265,1.18566161264183
ABTA AST CS GLYCK HEPCT MALS MICITDr NDPK3 ORNCD PGK PPKr SERAT,12,0.25454886,0.70800947,0.5883253219048,1.05961830449223
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,14,0.26323844,0.70732985,0.215862318588425,1.18531146869323
ABTA ADNK1 AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,13,0.26324043,0.70732805,0.215861902368113,1.18531060020051
ABTA AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC URIDK2r,12,0.26324242,0.70732625,0.215861486154093,1.18530973172449
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC,13,0.26325459,0.70731526,0.215858838396702,1.18530445480342
ABTA ADNK1 AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC,12,0.26325658,0.70731347,0.215858422228231,1.18530358388234
ABTA AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD ORNDC,11,0.26325857,0.70731167,0.215857968080583,1.18530272983576
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD URIDK2r,13,0.26333749,0.70724041,0.215840934763979,1.18526847536337
ABTA ADNK1 AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD URIDK2r,12,0.26333948,0.70723862,0.215840480888016,1.18526761942694
ABTA AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD URIDK2r,11,0.26334147,0.70723682,0.215840027018912,1.18526676607091
ABTA ADNK1 ADNUC AKGDa ALATA_L APATr AST GLUR ICL MALS MCITS ORNCD,12,0.26335365,0.70722582,0.215837411025061,1.18526147810441
